160,-30
214.281,-30
209.121,-30
209.121,-20
186.34,-31.116
149.617,-31.116
197.991,-31.116
197.991,-20
147.538,-31.116
158.148,-31.116
158.148,-20
161.232,-31.116
193.749,-31.116
193.749,-20
157.819,-161.116
140.177,-161.116
154.157,-161.116
143.029,-161.116
141.525,-161.116
141.525,-20
159.436,-161.116
157.451,-161.116
157.451,-20
147.359,-161.116
147.359,-117.783
144.252,-117.783
144.252,-74.1155
145.458,-74.1155
145.458,-20
151.778,-31.116
148.748,-31.116
148.748,-20
157.057,-31.116
149.94,-31.116
149.94,-20
156.82,-31.116
141.1,-31.116
177.489,-31.116
177.489,-20
