160,-30
163.462,-30
183.838,-30
183.838,-20
190.24,-31.116
211.329,-31.116
166.707,-31.116
147.065,-31.116
147.573,-31.116
147.573,-20
174.673,-31.116
155.591,-31.116
140.939,-31.116
140.939,-20
159.556,-161.116
157.151,-161.116
157.151,-20
154.105,-31.116
147.543,-31.116
147.543,-20
150.339,-161.116
152.638,-161.116
156.589,-161.116
160.736,-161.116
160.736,-20
157.781,-161.116
144.037,-161.116
158.343,-161.116
144.326,-161.116
155.984,-161.116
155.803,-161.116
155.803,-117.783
163.2,-117.783
163.2,-20
167.845,-74.1155
167.845,-31.116
152.012,-31.116
152.012,-20
179.14,-31.116
141.568,-31.116
141.568,-20
144.967,-31.116
151.266,-31.116
151.266,-20
195.487,-31.116
184.362,-31.116
