160,-30
160,-20
156.878,-31.116
214.87,-31.116
196.306,-31.116
241.99,-31.116
241.99,-20
223.363,-31.116
224.235,-31.116
224.235,-20
158.972,-31.116
179.073,-31.116
179.073,-20
158.696,-31.116
165.422,-31.116
165.422,-20
166.833,-31.116
181.962,-31.116
181.962,-20
159.461,-31.116
148.015,-31.116
146.163,-31.116
141.205,-31.116
141.205,-20
166.98,-31.116
189.668,-31.116
180.022,-31.116
191.984,-31.116
181.861,-31.116
198.855,-31.116
198.855,-20
157.753,-117.783
157.753,-74.1155
184.113,-74.1155
184.113,-31.116
239.765,-31.116
239.765,-20
157.564,-31.116
215.364,-31.116
215.364,-20
144.923,-31.116
143.415,-31.116
143.415,-20
169.476,-31.116
205.394,-31.116
