160,-30
163.462,-30
160,-20
153.882,-31.116
203.037,-31.116
195.917,-31.116
210.7,-31.116
160,-20
141.77,-31.116
142.441,-31.116
160,-20
140.968,-31.116
142.207,-31.116
160,-20
152.761,-31.116
159.366,-31.116
160,-20
160.194,-161.116
151.827,-161.116
160,-20
150.801,-161.116
140.694,-161.116
160,-20
159.895,-161.116
153.096,-161.116
160,-20
161.016,-52.7827
161.016,-31.116
143.528,-31.116
160,-20
159.711,-31.116
151.283,-31.116
160,-20
160.308,-31.116
142.609,-31.116
160,-20
159.607,-31.116
151.12,-31.116
