Simulation Result,Success

,Leg State Bit,Is Grounded, , , , , , Discretized Leg Pos, , , , , , Discretized Com Pos,Center of Mass[mm], , ,Quaternion, , , ,Leg Pos 0[mm], , ,Leg Pos 1[mm], , ,Leg Pos 2[mm], , ,Leg Pos 3[mm], , ,Leg Pos 4[mm], , ,Leg Pos 5[mm], , , Reference Pos 0[mm],,,Reference Pos 1[mm],,,Reference Pos 2[mm],,,Reference Pos 3[mm],,,Reference Pos 4[mm],,,Reference Pos 5[mm],,,Next Move,Time[milli sec],Graph Search Result
,,leg0,leg1,leg2,leg3,leg4,leg5,leg0,leg1,leg2,leg3,leg4,leg5,,x,y,z,w,v-x,v-y,v-z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,,,
0,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,    23.817,   -17.843,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,LegHierarchyChange,     0.000,Success,,
1,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,    23.817,   -17.843,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,LegUpDown,    16.967,Success,,
2,'1000010011000100110001001100,true,false,true,false,true,false,Center,Center,Center,Center,Center,Center,CenterBack,    23.817,   -17.843,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -20.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -20.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -20.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,ComUpDown,   988.612,Success,,
3,'1000010011000100110001001100,true,false,true,false,true,false,Center,Center,Center,Center,Center,Center,CenterBack,    23.817,   -17.843,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -20.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -20.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -20.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,ComMove,   810.367,Success,,
4,'0001010011000100110001001100,true,false,true,false,true,false,Center,Center,Center,Center,Center,Center,Front,    94.594,    12.152,    30.000,     1.000,     0.000,     0.000,     0.000,    42.360,  -143.132,   -30.000,    -0.000,  -160.000,   -20.000,  -183.914,  -143.132,   -30.000,  -113.137,   113.137,   -20.000,   -70.777,   130.005,   -30.000,   113.137,   113.137,   -20.000,    42.360,  -143.132,   -30.000,    -0.000,  -160.000,   -30.000,  -183.914,  -143.132,   -30.000,  -113.137,   113.137,   -30.000,   -70.777,   130.005,   -30.000,   113.137,   113.137,   -30.000,LegHierarchyChange,  2738.288,Success,,
5,'0001010111000001110000111100,true,false,true,false,true,false,Center,UpperBack,Center,LowerBack,Center,LowerFront,Front,    94.594,    12.152,    30.000,     1.000,     0.000,     0.000,     0.000,    42.360,  -143.132,   -30.000,    -0.000,  -160.000,   -20.000,  -183.914,  -143.132,   -30.000,  -113.137,   113.137,   -20.000,   -70.777,   130.005,   -30.000,   113.137,   113.137,   -20.000,    42.360,  -143.132,   -30.000,    -0.000,  -160.000,   -30.000,  -183.914,  -143.132,   -30.000,  -113.137,   113.137,   -30.000,   -70.777,   130.005,   -30.000,   113.137,   113.137,   -30.000,LegUpDown,  4592.344,Success,,
6,'0001110101001001010010110100,false,true,false,true,false,true,Center,UpperBack,Center,LowerBack,Center,LowerFront,Front,    94.594,    12.152,    30.000,     1.000,     0.000,     0.000,     0.000,    42.360,  -143.132,   -20.000,  -134.594,  -168.752,   -31.116,  -183.914,  -143.132,   -20.000,  -152.594,    26.848,   -31.116,   -70.777,   130.005,   -20.000,   143.406,    26.848,   -31.116,   113.137,  -113.137,   -30.000,  -134.594,  -168.752,   -31.116,  -113.137,  -113.137,   -30.000,  -152.594,    26.848,   -31.116,    -0.000,   160.000,   -30.000,   143.406,    26.848,   -31.116,ComUpDown,  2422.514,Success,,
7,'0001110101001001010010110100,false,true,false,true,false,true,Center,UpperBack,Center,LowerBack,Center,LowerFront,Front,    94.594,    12.152,    30.000,     1.000,     0.000,     0.000,     0.000,    42.360,  -143.132,   -20.000,  -134.594,  -168.752,   -31.116,  -183.914,  -143.132,   -20.000,  -152.594,    26.848,   -31.116,   -70.777,   130.005,   -20.000,   143.406,    26.848,   -31.116,   113.137,  -113.137,   -30.000,  -134.594,  -168.752,   -31.116,  -113.137,  -113.137,   -30.000,  -152.594,    26.848,   -31.116,    -0.000,   160.000,   -30.000,   143.406,    26.848,   -31.116,ComMove,   384.062,Success,,
8,'0110110001001100010011000100,false,true,false,true,false,true,Center,Center,Center,Center,Center,Center,FrontRight,   107.660,    21.967,    30.000,     1.000,     0.000,     0.000,     0.000,    42.360,  -143.132,   -20.000,  -147.660,  -178.567,   -31.116,  -183.914,  -143.132,   -20.000,  -165.660,    17.033,   -31.116,   -70.777,   130.005,   -20.000,   130.340,    17.033,   -31.116,   113.137,  -113.137,   -30.000,  -147.660,  -178.567,   -31.116,  -113.137,  -113.137,   -30.000,  -165.660,    17.033,   -31.116,    -0.000,   160.000,   -30.000,   130.340,    17.033,   -31.116,LegHierarchyChange,   670.201,Success,,
9,'0110110001111100011111000111,false,true,false,true,false,true,UpperFront,Center,UpperFront,Center,UpperFront,Center,FrontRight,   107.660,    21.967,    30.000,     1.000,     0.000,     0.000,     0.000,    42.360,  -143.132,   -20.000,  -147.660,  -178.567,   -31.116,  -183.914,  -143.132,   -20.000,  -165.660,    17.033,   -31.116,   -70.777,   130.005,   -20.000,   130.340,    17.033,   -31.116,   113.137,  -113.137,   -30.000,  -147.660,  -178.567,   -31.116,  -113.137,  -113.137,   -30.000,  -165.660,    17.033,   -31.116,    -0.000,   160.000,   -30.000,   130.340,    17.033,   -31.116,LegUpDown,  2590.143,Success,,
10,'0110010011110100111101001111,true,false,true,false,true,false,UpperFront,Center,UpperFront,Center,UpperFront,Center,FrontRight,   107.660,    21.967,    30.000,     1.000,     0.000,     0.000,     0.000,   230.340,   -20.967,   -31.116,  -147.660,  -178.567,   -20.000,   -25.660,  -160.967,   -31.116,  -165.660,    17.033,   -20.000,   112.340,   134.633,   -31.116,   130.340,    17.033,   -20.000,   230.340,   -20.967,   -31.116,    -0.000,  -160.000,   -31.116,   -25.660,  -160.967,   -31.116,  -113.137,   113.137,   -31.116,   112.340,   134.633,   -31.116,   113.137,   113.137,   -31.116,ComUpDown,   500.755,Success,,
11,'0110010011110100111101001111,true,false,true,false,true,false,UpperFront,Center,UpperFront,Center,UpperFront,Center,FrontRight,   107.660,    21.967,    30.000,     1.000,     0.000,     0.000,     0.000,   230.340,   -20.967,   -31.116,  -147.660,  -178.567,   -20.000,   -25.660,  -160.967,   -31.116,  -165.660,    17.033,   -20.000,   112.340,   134.633,   -31.116,   130.340,    17.033,   -20.000,   230.340,   -20.967,   -31.116,    -0.000,  -160.000,   -31.116,   -25.660,  -160.967,   -31.116,  -113.137,   113.137,   -31.116,   112.340,   134.633,   -31.116,   113.137,   113.137,   -31.116,ComMove,   462.127,Success,,
12,'0110010011000100110001001100,true,false,true,false,true,false,Center,Center,Center,Center,Center,Center,FrontRight,   152.996,    29.125,    30.000,     1.000,     0.000,     0.000,     0.000,   185.004,   -28.125,   -31.116,  -147.660,  -178.567,   -20.000,   -70.996,  -168.125,   -31.116,  -165.660,    17.033,   -20.000,    67.004,   127.475,   -31.116,   130.340,    17.033,   -20.000,   185.004,   -28.125,   -31.116,    -0.000,  -160.000,   -31.116,   -70.996,  -168.125,   -31.116,  -113.137,   113.137,   -31.116,    67.004,   127.475,   -31.116,   113.137,   113.137,   -31.116,LegHierarchyChange,  1340.496,Success,,
13,'0110010011000101110001001100,true,false,true,false,true,false,Center,Center,Center,LowerFront,Center,Center,FrontRight,   152.996,    29.125,    30.000,     1.000,     0.000,     0.000,     0.000,   185.004,   -28.125,   -31.116,  -147.660,  -178.567,   -20.000,   -70.996,  -168.125,   -31.116,  -165.660,    17.033,   -20.000,    67.004,   127.475,   -31.116,   130.340,    17.033,   -20.000,   185.004,   -28.125,   -31.116,    -0.000,  -160.000,   -31.116,   -70.996,  -168.125,   -31.116,  -113.137,   113.137,   -31.116,    67.004,   127.475,   -31.116,   113.137,   113.137,   -31.116,LegUpDown,  3300.085,Success,,
