160,-30
143.82,-30
160,-20
222.207,-31.116
154.103,-31.116
160,-20
157.615,-31.116
147.069,-31.116
160,-20
216.159,-31.116
184.919,-31.116
177.832,-31.116
181.313,-31.116
160,-20
236.736,-31.116
204.518,-31.116
195.019,-31.116
198.945,-31.116
160,-20
162.342,-31.116
157.592,-31.116
160,-20
142.624,-31.116
141.367,-31.116
160,-20
228.317,-31.116
209.519,-31.116
160,-20
227.926,-31.116
207.04,-31.116
160,-20
228.632,-31.116
162.114,-31.116
160,-20
230.246,-31.116
171.566,-31.116
160,-20
225.071,-31.116
140.145,-31.116
160,-20
234.731,-63.0807
234.731,-44.3738
148.292,-44.3738
160,-20
