160,-30
227.93,-30
236.393,-30
160,-20
158.55,-31.116
236.879,-31.116
160,-20
159.156,-31.116
237.338,-31.116
160,-20
164.59,-31.116
166.781,-31.116
160,-20
230.199,-31.116
197.449,-31.116
187.491,-31.116
160,-20
200.311,-31.116
185.306,-31.116
161.85,-31.116
164.752,-31.116
160,-20
176.594,-31.116
165.052,-31.116
160,-20
183.311,-31.116
181.696,-31.116
160,-20
158.768,-31.116
239.703,-31.116
160,-20
157.786,-31.116
239.271,-31.116
160,-20
150.619,-31.116
164.627,-31.116
160,-20
150.096,-31.116
150.096,-63.0807
234.689,-63.0807
160,-20
141.954,-44.3738
141.954,-31.116
236.064,-31.116
