160,-30
214.281,-30
215.786,-30
160,-20
159.446,-31.116
163.077,-31.116
160,-20
163.295,-31.116
149.745,-31.116
142.694,-31.116
156.271,-31.116
160,-20
155.738,-31.116
164.444,-31.116
160,-20
167.717,-31.116
176.813,-31.116
160,-20
168.251,-31.116
179.3,-31.116
160,-20
240.912,-31.116
160,-20
237.036,-31.116
230.768,-31.116
160,-20
226.423,-31.116
224.207,-31.116
160,-20
227.172,-31.116
188.748,-31.116
160,-20
224.938,-31.116
184.367,-31.116
160,-20
236.095,-31.116
220.822,-31.116
160,-20
167.117,-31.116
167.117,-63.0807
180.924,-63.0807
160,-20
166.452,-44.3738
166.452,-31.116
141.607,-31.116
