 -1000.000,     0.000,     0.000
  -980.000,  -120.000,     5.359
  -980.000,  -100.000,     5.359
  -980.000,   -80.000,     5.359
  -980.000,   -60.000,     5.359
  -980.000,   -40.000,     5.359
  -980.000,   -20.000,     5.359
  -980.000,     0.000,     5.359
  -980.000,    20.000,     5.359
  -980.000,    40.000,     5.359
  -980.000,    60.000,     5.359
  -980.000,    80.000,     5.359
  -980.000,   100.000,     5.359
  -980.000,   120.000,     5.359
  -960.000,  -120.000,    10.718
  -960.000,  -100.000,    10.718
  -960.000,   -80.000,    10.718
  -960.000,   -60.000,    10.718
  -960.000,   -40.000,    10.718
  -960.000,   -20.000,    10.718
  -960.000,     0.000,    10.718
  -960.000,    20.000,    10.718
  -960.000,    40.000,    10.718
  -960.000,    60.000,    10.718
  -960.000,    80.000,    10.718
  -960.000,   100.000,    10.718
  -960.000,   120.000,    10.718
  -940.000,  -120.000,    16.077
  -940.000,  -100.000,    16.077
  -940.000,   -80.000,    16.077
  -940.000,   -60.000,    16.077
  -940.000,   -40.000,    16.077
  -940.000,   -20.000,    16.077
  -940.000,     0.000,    16.077
  -940.000,    20.000,    16.077
  -940.000,    40.000,    16.077
  -940.000,    60.000,    16.077
  -940.000,    80.000,    16.077
  -940.000,   100.000,    16.077
  -940.000,   120.000,    16.077
  -920.000,  -120.000,    21.436
  -920.000,  -100.000,    21.436
  -920.000,   -80.000,    21.436
  -920.000,   -60.000,    21.436
  -920.000,   -40.000,    21.436
  -920.000,   -20.000,    21.436
  -920.000,     0.000,    21.436
  -920.000,    20.000,    21.436
  -920.000,    40.000,    21.436
  -920.000,    60.000,    21.436
  -920.000,    80.000,    21.436
  -920.000,   100.000,    21.436
  -920.000,   120.000,    21.436
  -900.000,  -420.000,    26.795
  -900.000,  -400.000,    26.795
  -900.000,  -380.000,    26.795
  -900.000,  -100.000,    26.795
  -900.000,   -80.000,    26.795
  -900.000,   -60.000,    26.795
  -900.000,   -40.000,    26.795
  -900.000,   -20.000,    26.795
  -900.000,     0.000,    26.795
  -900.000,    20.000,    26.795
  -900.000,    40.000,    26.795
  -900.000,    60.000,    26.795
  -900.000,    80.000,    26.795
  -900.000,   100.000,    26.795
  -900.000,   380.000,    26.795
  -900.000,   400.000,    26.795
  -900.000,   420.000,    26.795
  -880.000,  -460.000,    32.154
  -880.000,  -440.000,    32.154
  -880.000,  -420.000,    32.154
  -880.000,  -400.000,    32.154
  -880.000,  -380.000,    32.154
  -880.000,  -100.000,    32.154
  -880.000,   -80.000,    32.154
  -880.000,   -60.000,    32.154
  -880.000,   -40.000,    32.154
  -880.000,   -20.000,    32.154
  -880.000,     0.000,    32.154
  -880.000,    20.000,    32.154
  -880.000,    40.000,    32.154
  -880.000,    60.000,    32.154
  -880.000,    80.000,    32.154
  -880.000,   100.000,    32.154
  -880.000,   380.000,    32.154
  -880.000,   400.000,    32.154
  -880.000,   420.000,    32.154
  -880.000,   440.000,    32.154
  -880.000,   460.000,    32.154
  -860.000,  -500.000,    37.513
  -860.000,  -480.000,    37.513
  -860.000,  -460.000,    37.513
  -860.000,  -440.000,    37.513
  -860.000,  -420.000,    37.513
  -860.000,  -400.000,    37.513
  -860.000,  -380.000,    37.513
  -860.000,  -360.000,    37.513
  -860.000,  -100.000,    37.513
  -860.000,   -80.000,    37.513
  -860.000,   -60.000,    37.513
  -860.000,   -40.000,    37.513
  -860.000,   -20.000,    37.513
  -860.000,     0.000,    37.513
  -860.000,    20.000,    37.513
  -860.000,    40.000,    37.513
  -860.000,    60.000,    37.513
  -860.000,    80.000,    37.513
  -860.000,   100.000,    37.513
  -860.000,   360.000,    37.513
  -860.000,   380.000,    37.513
  -860.000,   400.000,    37.513
  -860.000,   420.000,    37.513
  -860.000,   440.000,    37.513
  -860.000,   460.000,    37.513
  -860.000,   480.000,    37.513
  -860.000,   500.000,    37.513
  -840.000,  -540.000,    42.872
  -840.000,  -520.000,    42.872
  -840.000,  -500.000,    42.872
  -840.000,  -480.000,    42.872
  -840.000,  -460.000,    42.872
  -840.000,  -440.000,    42.872
  -840.000,  -420.000,    42.872
  -840.000,  -400.000,    42.872
  -840.000,  -380.000,    42.872
  -840.000,  -360.000,    42.872
  -840.000,  -100.000,    42.872
  -840.000,   -80.000,    42.872
  -840.000,   -60.000,    42.872
  -840.000,   -40.000,    42.872
  -840.000,   -20.000,    42.872
  -840.000,     0.000,    42.872
  -840.000,    20.000,    42.872
  -840.000,    40.000,    42.872
  -840.000,    60.000,    42.872
  -840.000,    80.000,    42.872
  -840.000,   100.000,    42.872
  -840.000,   360.000,    42.872
  -840.000,   380.000,    42.872
  -840.000,   400.000,    42.872
  -840.000,   420.000,    42.872
  -840.000,   440.000,    42.872
  -840.000,   460.000,    42.872
  -840.000,   480.000,    42.872
  -840.000,   500.000,    42.872
  -840.000,   520.000,    42.872
  -840.000,   540.000,    42.872
  -820.000,  -560.000,    48.231
  -820.000,  -540.000,    48.231
  -820.000,  -520.000,    48.231
  -820.000,  -500.000,    48.231
  -820.000,  -480.000,    48.231
  -820.000,  -460.000,    48.231
  -820.000,  -440.000,    48.231
  -820.000,  -420.000,    48.231
  -820.000,  -400.000,    48.231
  -820.000,  -380.000,    48.231
  -820.000,  -360.000,    48.231
  -820.000,  -340.000,    48.231
  -820.000,  -100.000,    48.231
  -820.000,   -80.000,    48.231
  -820.000,   -60.000,    48.231
  -820.000,   -40.000,    48.231
  -820.000,   -20.000,    48.231
  -820.000,     0.000,    48.231
  -820.000,    20.000,    48.231
  -820.000,    40.000,    48.231
  -820.000,    60.000,    48.231
  -820.000,    80.000,    48.231
  -820.000,   100.000,    48.231
  -820.000,   340.000,    48.231
  -820.000,   360.000,    48.231
  -820.000,   380.000,    48.231
  -820.000,   400.000,    48.231
  -820.000,   420.000,    48.231
  -820.000,   440.000,    48.231
  -820.000,   460.000,    48.231
  -820.000,   480.000,    48.231
  -820.000,   500.000,    48.231
  -820.000,   520.000,    48.231
  -820.000,   540.000,    48.231
  -820.000,   560.000,    48.231
  -800.000,  -600.000,    53.590
  -800.000,  -580.000,    53.590
  -800.000,  -560.000,    53.590
  -800.000,  -540.000,    53.590
  -800.000,  -520.000,    53.590
  -800.000,  -500.000,    53.590
  -800.000,  -480.000,    53.590
  -800.000,  -460.000,    53.590
  -800.000,  -440.000,    53.590
  -800.000,  -420.000,    53.590
  -800.000,  -400.000,    53.590
  -800.000,  -380.000,    53.590
  -800.000,  -360.000,    53.590
  -800.000,  -340.000,    53.590
  -800.000,  -100.000,    53.590
  -800.000,   -80.000,    53.590
  -800.000,   -60.000,    53.590
  -800.000,   -40.000,    53.590
  -800.000,   -20.000,    53.590
  -800.000,     0.000,    53.590
  -800.000,    20.000,    53.590
  -800.000,    40.000,    53.590
  -800.000,    60.000,    53.590
  -800.000,    80.000,    53.590
  -800.000,   100.000,    53.590
  -800.000,   340.000,    53.590
  -800.000,   360.000,    53.590
  -800.000,   380.000,    53.590
  -800.000,   400.000,    53.590
  -800.000,   420.000,    53.590
  -800.000,   440.000,    53.590
  -800.000,   460.000,    53.590
  -800.000,   480.000,    53.590
  -800.000,   500.000,    53.590
  -800.000,   520.000,    53.590
  -800.000,   540.000,    53.590
  -800.000,   560.000,    53.590
  -800.000,   580.000,    53.590
  -800.000,   600.000,    53.590
  -780.000,  -580.000,    58.949
  -780.000,  -560.000,    58.949
  -780.000,  -540.000,    58.949
  -780.000,  -520.000,    58.949
  -780.000,  -500.000,    58.949
  -780.000,  -480.000,    58.949
  -780.000,  -460.000,    58.949
  -780.000,  -440.000,    58.949
  -780.000,  -420.000,    58.949
  -780.000,  -400.000,    58.949
  -780.000,  -380.000,    58.949
  -780.000,  -360.000,    58.949
  -780.000,  -340.000,    58.949
  -780.000,  -100.000,    58.949
  -780.000,   -80.000,    58.949
  -780.000,   -60.000,    58.949
  -780.000,   -40.000,    58.949
  -780.000,   -20.000,    58.949
  -780.000,     0.000,    58.949
  -780.000,    20.000,    58.949
  -780.000,    40.000,    58.949
  -780.000,    60.000,    58.949
  -780.000,    80.000,    58.949
  -780.000,   100.000,    58.949
  -780.000,   340.000,    58.949
  -780.000,   360.000,    58.949
  -780.000,   380.000,    58.949
  -780.000,   400.000,    58.949
  -780.000,   420.000,    58.949
  -780.000,   440.000,    58.949
  -780.000,   460.000,    58.949
