Simulation Result,Success

,Leg State Bit,Is Grounded, , , , , , Discretized Leg Pos, , , , , , Discretized Com Pos,Center of Mass[mm], , ,Quaternion, , , ,Leg Pos 0[mm], , ,Leg Pos 1[mm], , ,Leg Pos 2[mm], , ,Leg Pos 3[mm], , ,Leg Pos 4[mm], , ,Leg Pos 5[mm], , , Reference Pos 0[mm],,,Reference Pos 1[mm],,,Reference Pos 2[mm],,,Reference Pos 3[mm],,,Reference Pos 4[mm],,,Reference Pos 5[mm],,,Next Move,Time[milli sec],Graph Search Result
,,leg0,leg1,leg2,leg3,leg4,leg5,leg0,leg1,leg2,leg3,leg4,leg5,,x,y,z,w,v-x,v-y,v-z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,,,
0,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   383.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,LegHierarchyChange,     0.000,Success,,
1,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   383.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,LegUpDown,     4.137,Success,,
2,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   383.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,ComUpDown,    92.775,Success,,
3,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   383.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,BodyYawRot,     2.251,Success,,
4,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   383.000,     0.985,     0.000,     0.000,     0.174,    39.398,  -183.057,   -30.000,   -90.088,  -144.115,   -30.000,  -158.515,   -22.214,   -30.000,   -39.398,   183.057,   -30.000,    90.088,   144.115,   -30.000,   158.515,    22.214,   -30.000,    39.398,  -183.057,   -30.000,   -90.088,  -144.115,   -30.000,  -158.515,   -22.214,   -30.000,   -39.398,   183.057,   -30.000,    90.088,   144.115,   -30.000,   158.515,    22.214,   -30.000,LegHierarchyChange,     2.106,Success,,
5,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   383.000,     0.985,     0.000,     0.000,     0.174,    39.398,  -183.057,   -30.000,   -90.088,  -144.115,   -30.000,  -158.515,   -22.214,   -30.000,   -39.398,   183.057,   -30.000,    90.088,   144.115,   -30.000,   158.515,    22.214,   -30.000,    39.398,  -183.057,   -30.000,   -90.088,  -144.115,   -30.000,  -158.515,   -22.214,   -30.000,   -39.398,   183.057,   -30.000,    90.088,   144.115,   -30.000,   158.515,    22.214,   -30.000,LegUpDown,     2.952,Success,,
6,'1000010011001100010011001100,true,true,false,true,true,false,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   383.000,     0.985,     0.000,     0.000,     0.174,    39.398,  -183.057,   -30.000,   -90.088,  -144.115,   -30.000,  -158.515,   -22.214,   -20.000,   -39.398,   183.057,   -30.000,    90.088,   144.115,   -30.000,   158.515,    22.214,   -20.000,    39.398,  -183.057,   -30.000,   -90.088,  -144.115,   -30.000,  -113.137,  -113.137,   -30.000,   -39.398,   183.057,   -30.000,    90.088,   144.115,   -30.000,   113.137,   113.137,   -30.000,ComUpDown,    50.491,Success,,
7,'1000010011001100010011001100,true,true,false,true,true,false,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   385.180,     0.985,     0.000,     0.000,     0.174,    39.398,  -183.057,   -32.180,   -90.088,  -144.115,   -32.180,  -158.515,   -22.214,   -20.000,   -39.398,   183.057,   -32.180,    90.088,   144.115,   -32.180,   158.515,    22.214,   -20.000,    39.398,  -183.057,   -32.180,   -90.088,  -144.115,   -32.180,  -113.137,  -113.137,   -32.180,   -39.398,   183.057,   -32.180,    90.088,   144.115,   -32.180,   113.137,   113.137,   -32.180,BodyYawRot,    80.512,Success,,
8,'1000010011001100010011001100,true,true,false,true,true,false,Center,Center,Center,Center,Center,Center,CenterBack,     0.000,     0.000,   385.180,     0.978,     0.000,     0.000,     0.208,    21.980,  -193.721,   -32.180,  -107.134,  -137.228,   -32.180,  -158.515,   -22.214,   -20.000,   -21.980,   193.721,   -32.180,   107.134,   137.228,   -32.180,   158.515,    22.214,   -20.000,    21.980,  -193.721,   -32.180,  -107.134,  -137.228,   -32.180,  -113.137,  -113.137,   -32.180,   -21.980,   193.721,   -32.180,   107.134,   137.228,   -32.180,   113.137,   113.137,   -32.180,LegHierarchyChange,    22.793,Success,,
9,'1000001111001100010111001100,true,true,false,true,true,false,Center,Center,LowerFront,Center,Center,UpperBack,CenterBack,     0.000,     0.000,   385.180,     0.978,     0.000,     0.000,     0.208,    21.980,  -193.721,   -32.180,  -107.134,  -137.228,   -32.180,  -158.515,   -22.214,   -20.000,   -21.980,   193.721,   -32.180,   107.134,   137.228,   -32.180,   158.515,    22.214,   -20.000,    21.980,  -193.721,   -32.180,  -107.134,  -137.228,   -32.180,  -113.137,  -113.137,   -32.180,   -21.980,   193.721,   -32.180,   107.134,   137.228,   -32.180,   113.137,   113.137,   -32.180,LegUpDown,    50.617,Success,,
10,'1000101111000100110111000100,false,true,true,false,true,true,Center,Center,LowerFront,Center,Center,UpperBack,CenterBack,     0.000,     0.000,   385.180,     0.978,     0.000,     0.000,     0.208,    21.980,  -193.721,   -20.000,  -107.134,  -137.228,   -32.180,   -93.377,  -127.713,  -150.501,   -21.980,   193.721,   -20.000,   107.134,   137.228,   -32.180,   101.512,   145.984,   -86.193,   113.137,  -113.137,   -32.180,  -107.134,  -137.228,   -32.180,   -93.377,  -127.713,  -150.501,  -113.137,   113.137,   -32.180,   107.134,   137.228,   -32.180,   101.512,   145.984,   -86.193,ComUpDown,    22.916,Success,,
11,'1000101111000100110111000100,false,true,true,false,true,true,Center,Center,LowerFront,Center,Center,UpperBack,CenterBack,     0.000,     0.000,   378.117,     0.978,     0.000,     0.000,     0.208,    21.980,  -193.721,   -20.000,  -107.134,  -137.228,   -25.117,   -93.377,  -127.713,  -143.438,   -21.980,   193.721,   -20.000,   107.134,   137.228,   -25.117,   101.512,   145.984,   -79.130,   113.137,  -113.137,   -25.117,  -107.134,  -137.228,   -25.117,   -93.377,  -127.713,  -143.438,  -113.137,   113.137,   -25.117,   107.134,   137.228,   -25.117,   101.512,   145.984,   -79.130,BodyYawRot,    22.386,Success,,
12,'1000101111000100110111000100,false,true,true,false,true,true,Center,Center,LowerFront,Center,Center,UpperBack,CenterBack,     0.000,     0.000,   378.117,     0.978,     0.000,     0.000,     0.208,    21.980,  -193.721,   -20.000,  -107.134,  -137.228,   -25.117,   -93.377,  -127.713,  -143.438,   -21.980,   193.721,   -20.000,   107.134,   137.228,   -25.117,   101.512,   145.984,   -79.130,   113.137,  -113.137,   -25.117,  -107.134,  -137.228,   -25.117,   -93.377,  -127.713,  -143.438,  -113.137,   113.137,   -25.117,   107.134,   137.228,   -25.117,   101.512,   145.984,   -79.130,LegHierarchyChange,    12.067,Success,,
