x,z,relay,string,error,index
160,-30,false,f,true
163.462,-30,false,b,true
163.462,-37.9913,false,g,true
200.939,-37.9913,false,b,true
200.939,-20,false,l,true
173.449,-20,true,g,true
161.809,-62.4697,false,g,true
161.809,-70.9313,false,g,true
184.78,-70.9313,false,b,true
184.78,-105.38,false,g,true
213.557,-105.38,false,b,true
213.557,-20,false,l,true
199.268,-20,true,g,true
158.373,-120.937,false,g,true
174.911,-120.937,false,b,true
174.911,-20,false,l,true
200.369,-20,true,g,true
167.098,-110.572,false,g,true
167.098,-127.9,false,g,true
187.823,-127.9,false,b,true
158.155,-127.9,false,b,true
188.924,-127.9,false,b,true
188.924,-20,false,l,true
207.194,-20,true,g,true
161.778,-129.45,false,g,true
161.778,-123.883,false,l,true
170.357,-123.883,false,b,true
170.357,-137.988,false,g,true
176.715,-137.988,false,b,true
176.715,-20,false,l,true
184.882,-20,true,g,true
143.474,-116.605,false,g,true
143.474,-20,false,l,true
143.474,-120.817,false,g,true
143.474,-151.321,false,g,true
157.888,-151.321,false,b,true
157.888,-156.779,false,g,true
151.416,-156.779,false,b,true
161.938,-156.779,false,b,true
161.938,-152.112,false,l,true
161.938,-20,false,l,true
187.969,-20,true,g,true
140.996,-124.308,false,g,true
140.996,-140.386,false,g,true
180.386,-140.386,false,b,true
180.386,-20,false,l,true
197.541,-20,true,g,true
143.994,-135.234,false,g,true
143.994,-136.733,false,g,true
180.032,-136.733,false,b,true
180.032,-20,false,l,true
188.422,-20,true,g,true
159.303,-100.625,false,g,true
159.303,-104.475,false,g,true
159.669,-104.475,false,b,true
159.669,-136.739,false,g,true
188.298,-136.739,false,b,true
188.298,-20,false,l,true
198.586,-20,true,g,true
161.77,-115.181,false,g,true
161.77,-110.306,false,l,true
147.978,-110.306,false,b,true
147.978,-133.984,false,g,true
181.949,-133.984,false,b,true
175.9,-133.984,false,b,true
