160,-160
160,-73.3333
143.82,-73.3333
143.82,-20
165.551,-68.715
165.551,-31.116
168.263,-31.116
168.263,-20
160.655,-161.116
143.924,-161.116
143.924,-20
160.983,-161.116
140.229,-161.116
140.229,-20
155.867,-161.116
156.557,-161.116
152.368,-161.116
140.185,-161.116
143.942,-161.116
149.149,-161.116
145.475,-161.116
145.475,-20
155.994,-161.116
140.008,-161.116
140.008,-20
156.204,-161.116
148.903,-161.116
148.903,-52.7827
152.394,-52.7827
152.394,-20
142.539,-48.447
149.85,-48.447
149.85,-20
163.309,-48.447
147.207,-48.447
147.207,-20
214.438,-48.447
141.071,-48.447
141.071,-20
226.152,-48.447
203.007,-48.447
203.007,-20
158.706,-48.447
142.915,-48.447
