160,-160
160,-30
143.82,-30
143.82,-20
160.053,-31.116
151.228,-31.116
151.228,-20
160.968,-161.116
145.476,-161.116
145.476,-20
231.24,-31.116
232.371,-31.116
232.371,-20
153.427,-161.116
147.25,-161.116
147.25,-20
154.275,-161.116
150.749,-161.116
153.279,-161.116
153.279,-20
160.025,-161.116
143.413,-161.116
147.426,-161.116
145.521,-161.116
140.818,-161.116
140.982,-161.116
140.839,-161.116
140.662,-161.116
140.662,-20
160.017,-161.116
145.268,-161.116
143.035,-161.116
141.276,-161.116
149.437,-161.116
149.437,-20
142.203,-161.116
151.954,-161.116
151.954,-20
157.373,-161.116
153.808,-161.116
141.871,-161.116
141.871,-20
223.881,-74.4493
223.881,-62.6561
179.807,-62.6561
179.807,-20
163.576,-31.116
160.161,-31.116
160.161,-20
230.943,-31.116
151.44,-31.116
151.44,-20
225.833,-31.116
177.716,-31.116
177.716,-20
