 -1000.000,     0.000,     0.000
  -980.000,  -180.000,     3.527
  -980.000,  -160.000,     3.527
  -980.000,  -140.000,     3.527
  -980.000,  -120.000,     3.527
  -980.000,  -100.000,     3.527
  -980.000,   -80.000,     3.527
  -980.000,   -60.000,     3.527
  -980.000,   -40.000,     3.527
  -980.000,   -20.000,     3.527
  -980.000,     0.000,     3.527
  -980.000,    20.000,     3.527
  -980.000,    40.000,     3.527
  -980.000,    60.000,     3.527
  -980.000,    80.000,     3.527
  -980.000,   100.000,     3.527
  -980.000,   120.000,     3.527
  -980.000,   140.000,     3.527
  -980.000,   160.000,     3.527
  -980.000,   180.000,     3.527
  -960.000,  -280.000,     7.053
  -960.000,  -260.000,     7.053
  -960.000,  -240.000,     7.053
  -960.000,  -220.000,     7.053
  -960.000,  -200.000,     7.053
  -960.000,  -180.000,     7.053
  -960.000,  -160.000,     7.053
  -960.000,  -140.000,     7.053
  -960.000,  -120.000,     7.053
  -960.000,  -100.000,     7.053
  -960.000,   -80.000,     7.053
  -960.000,   -60.000,     7.053
  -960.000,   -40.000,     7.053
  -960.000,   -20.000,     7.053
  -960.000,     0.000,     7.053
  -960.000,    20.000,     7.053
  -960.000,    40.000,     7.053
  -960.000,    60.000,     7.053
  -960.000,    80.000,     7.053
  -960.000,   100.000,     7.053
  -960.000,   120.000,     7.053
  -960.000,   140.000,     7.053
  -960.000,   160.000,     7.053
  -960.000,   180.000,     7.053
  -960.000,   200.000,     7.053
  -960.000,   220.000,     7.053
  -960.000,   240.000,     7.053
  -960.000,   260.000,     7.053
  -960.000,   280.000,     7.053
  -940.000,  -340.000,    10.580
  -940.000,  -320.000,    10.580
  -940.000,  -300.000,    10.580
  -940.000,  -280.000,    10.580
  -940.000,  -260.000,    10.580
  -940.000,  -240.000,    10.580
  -940.000,  -220.000,    10.580
  -940.000,  -200.000,    10.580
  -940.000,  -180.000,    10.580
  -940.000,  -160.000,    10.580
  -940.000,  -140.000,    10.580
  -940.000,  -120.000,    10.580
  -940.000,  -100.000,    10.580
  -940.000,   -80.000,    10.580
  -940.000,   -60.000,    10.580
  -940.000,   -40.000,    10.580
  -940.000,   -20.000,    10.580
  -940.000,     0.000,    10.580
  -940.000,    20.000,    10.580
  -940.000,    40.000,    10.580
  -940.000,    60.000,    10.580
  -940.000,    80.000,    10.580
  -940.000,   100.000,    10.580
  -940.000,   120.000,    10.580
  -940.000,   140.000,    10.580
  -940.000,   160.000,    10.580
  -940.000,   180.000,    10.580
  -940.000,   200.000,    10.580
  -940.000,   220.000,    10.580
  -940.000,   240.000,    10.580
  -940.000,   260.000,    10.580
  -940.000,   280.000,    10.580
  -940.000,   300.000,    10.580
  -940.000,   320.000,    10.580
  -940.000,   340.000,    10.580
  -920.000,  -380.000,    14.106
  -920.000,  -360.000,    14.106
  -920.000,  -340.000,    14.106
  -920.000,  -320.000,    14.106
  -920.000,  -300.000,    14.106
  -920.000,  -280.000,    14.106
  -920.000,  -260.000,    14.106
  -920.000,  -240.000,    14.106
  -920.000,  -220.000,    14.106
  -920.000,  -200.000,    14.106
  -920.000,  -180.000,    14.106
  -920.000,  -160.000,    14.106
  -920.000,  -140.000,    14.106
  -920.000,  -120.000,    14.106
  -920.000,  -100.000,    14.106
  -920.000,   -80.000,    14.106
  -920.000,   -60.000,    14.106
  -920.000,   -40.000,    14.106
  -920.000,   -20.000,    14.106
  -920.000,     0.000,    14.106
