160,-30
158.639,-30
160,-20
151.73,-31.116
154.696,-31.116
160,-20
143.571,-31.116
150.997,-31.116
160,-20
157.681,-31.116
142.076,-31.116
160,-20
182.906,-31.116
167.181,-31.116
160,-20
158.412,-31.116
141.051,-31.116
160,-20
165.123,-31.116
161.012,-31.116
160,-20
224.172,-31.116
142.132,-31.116
160,-20
150.61,-31.116
181.51,-31.116
160,-20
177.673,-31.116
202.536,-31.116
160,-20
168.092,-31.116
191.375,-31.116
160,-20
151.885,-31.116
175.606,-31.116
160,-20
219.73,-31.116
216.754,-31.116
217.782,-31.116
221.141,-31.116
236.618,-31.116
160,-20
156.107,-31.116
143.006,-31.116
160,-20
225.927,-31.116
146.989,-31.116
160,-20
232.757,-31.116
154.497,-31.116
160,-20
164.438,-31.116
142.836,-31.116
160,-20
150.459,-31.116
142.743,-31.116
160,-20
167.178,-31.116
142.417,-31.116
160,-20
157.59,-31.116
146.208,-31.116
160,-20
162.556,-31.116
162.698,-31.116
160,-20
156.14,-31.116
140.629,-31.116
160,-20
237.1,-31.116
140.045,-31.116
160,-20
