160,-30
160,-20
230.623,-31.116
141.79,-31.116
160,-20
218.88,-31.116
142.072,-31.116
160,-20
157.047,-31.116
144.881,-31.116
160,-20
167.884,-31.116
140.101,-31.116
160,-20
160.536,-31.116
142.034,-31.116
160,-20
166.276,-31.116
140.753,-31.116
160,-20
160.003,-31.116
179.565,-31.116
160,-20
153.75,-31.116
140.773,-31.116
160,-20
149.197,-31.116
144.948,-31.116
160,-20
229.044,-31.116
225.065,-31.116
160,-20
165.976,-31.116
159.062,-31.116
160,-20
168.936,-31.116
167.741,-31.116
160,-20
157.284,-31.116
156.541,-31.116
160,-20
147.742,-31.116
146.798,-31.116
141.975,-31.116
160,-20
232.292,-31.116
235.712,-31.116
160,-20
152.722,-31.116
140.282,-31.116
160,-20
237.803,-31.116
161.345,-31.116
160,-20
236.542,-31.116
171.701,-31.116
160,-20
241.513,-31.116
237.603,-31.116
160,-20
235.742,-31.116
199.91,-31.116
160,-20
150.633,-31.116
195.13,-31.116
160,-20
241.454,-31.116
141.245,-31.116
160,-20
231.765,-31.116
185.566,-31.116
160,-20
226.475,-31.116
143.175,-31.116
