160,-30
160.104,-30
160,-20
162.642,-31.116
143.978,-31.116
160,-20
153.374,-31.116
148.711,-31.116
160,-20
156.38,-31.116
153.862,-31.116
160,-20
161.341,-31.116
144.494,-31.116
160,-20
163.169,-31.116
141.123,-31.116
160,-20
152.36,-31.116
151.191,-31.116
160,-20
155.594,-31.116
178.931,-31.116
160,-20
151.726,-31.116
162.318,-31.116
160,-20
231.632,-31.116
216.706,-31.116
160,-20
145.605,-31.116
158.648,-31.116
160,-20
166.832,-31.116
177.272,-31.116
160,-20
191.511,-31.116
187.273,-31.116
176.323,-31.116
176.436,-31.116
181.468,-31.116
160,-20
155.989,-31.116
143.857,-31.116
160,-20
230.42,-31.116
178.837,-31.116
160,-20
241.157,-31.116
193.2,-31.116
160,-20
165.619,-31.116
167.955,-31.116
160,-20
155.512,-31.116
141.368,-31.116
160,-20
236.93,-31.116
173.711,-31.116
160,-20
236.285,-31.116
158.204,-31.116
160,-20
220.445,-31.116
205.557,-31.116
160,-20
155.279,-31.116
146.213,-31.116
160,-20
165.565,-31.116
192.894,-31.116
160,-20
