160,-30
214.281,-30
214.281,-20
168.617,-31.116
181.336,-31.116
156.26,-31.116
165.581,-31.116
169.706,-31.116
169.706,-20
159.982,-31.116
185.737,-31.116
185.737,-20
159.878,-31.116
140.859,-31.116
163.089,-31.116
163.089,-20
154.149,-31.116
167.41,-31.116
167.41,-20
160.657,-161.116
152.962,-161.116
152.962,-20
145.286,-161.116
140.53,-161.116
140.53,-20
150.897,-161.116
150.897,-52.7827
140.014,-52.7827
140.014,-20
174.091,-52.7827
174.091,-39.8365
144.254,-39.8365
144.254,-20
181.674,-39.8365
174.044,-39.8365
174.044,-20
152.063,-39.8365
146.816,-39.8365
222.788,-39.8365
217.237,-39.8365
217.237,-20
156.01,-39.8365
142.796,-39.8365
142.796,-20
164.781,-34.7649
163.831,-34.7649
