160,-30
163.462,-30
163.462,-20
162.911,-31.116
144.64,-31.116
144.64,-20
143.886,-31.116
153.466,-31.116
153.466,-20
159.705,-31.116
144.444,-31.116
160.503,-31.116
160.503,-20
153.322,-31.116
144.746,-31.116
144.746,-20
163.361,-31.116
169.958,-31.116
150.556,-31.116
150.556,-20
155.256,-161.116
140.112,-161.116
140.112,-20
174.479,-31.116
195.953,-31.116
179.601,-31.116
179.601,-20
156.939,-161.116
142.039,-161.116
142.039,-20
159.786,-161.116
156.804,-161.116
147.764,-161.116
147.764,-52.7827
182.525,-52.7827
232.97,-52.7827
232.97,-20
157.217,-39.8365
145.712,-39.8365
145.712,-20
167.908,-39.8365
155.68,-39.8365
155.68,-20
164.916,-39.8365
157.272,-39.8365
157.272,-20
187.87,-39.8365
187.87,-34.7649
230.087,-34.7649
230.087,-20
