160,-160
160,-51.6667
163.462,-51.6667
163.462,-20
160.632,-161.116
159.748,-161.116
156.28,-161.116
155.346,-161.116
159.234,-161.116
159.234,-20
155.972,-161.116
154.927,-161.116
159.132,-161.116
159.132,-20
149.955,-161.116
143.877,-161.116
153.461,-161.116
153.461,-20
178.471,-31.116
193.475,-31.116
140.021,-31.116
140.021,-20
172.737,-31.116
176.232,-31.116
184.568,-31.116
184.568,-20
162.835,-31.116
174.104,-31.116
174.104,-20
195.888,-31.116
145.811,-31.116
145.811,-20
156.109,-31.116
186.776,-31.116
186.776,-20
202.494,-31.116
141.838,-31.116
141.838,-20
158.757,-31.116
151.565,-31.116
151.565,-20
215.031,-31.116
224.091,-31.116
224.091,-20
167.869,-31.116
178.519,-31.116
