160,-160
160,-20
159.2,-52.7827
149.691,-52.7827
149.691,-161.116
149.732,-161.116
145.987,-161.116
145.987,-20
167.584,-31.116
140.815,-31.116
140.815,-20
168.505,-31.116
145.736,-31.116
145.736,-20
157.586,-31.116
142.459,-31.116
142.459,-20
226.009,-31.116
179.825,-31.116
146.369,-31.116
146.369,-20
158.185,-31.116
158.519,-31.116
158.519,-20
222.611,-31.116
192.022,-31.116
192.022,-20
164.532,-31.116
141.273,-31.116
141.273,-20
222.734,-31.116
178.801,-31.116
141.273,-31.116
141.273,-20
154.226,-31.116
146.868,-31.116
146.868,-20
234.933,-31.116
164.938,-31.116
164.938,-20
151.946,-31.116
151.344,-31.116
151.344,-20
162.402,-31.116
164.779,-31.116
164.779,-20
