160,-30
196.085,-30
196.085,-20
160.452,-31.116
160.452,-108.062
169.258,-108.062
178.927,-108.062
178.927,-20
157.461,-161.116
156.247,-161.116
156.247,-20
149.335,-161.116
147.094,-161.116
147.094,-20
141.12,-161.116
155.405,-161.116
155.405,-20
142.167,-161.116
142.242,-161.116
142.912,-161.116
153.955,-161.116
157.666,-161.116
157.666,-20
150.043,-161.116
156.413,-161.116
157.523,-161.116
160.514,-161.116
160.514,-20
176.398,-35.4283
191.813,-35.4283
191.813,-20
197.778,-35.4283
176.442,-35.4283
197.408,-35.4283
197.408,-20
196.558,-35.4283
194.918,-35.4283
194.918,-20
165.978,-35.4283
191.583,-35.4283
191.583,-20
197.64,-35.4283
197.611,-35.4283
197.611,-20
143.943,-35.4283
199.241,-35.4283
199.241,-20
148.733,-35.4283
150.856,-35.4283
150.856,-20
180.21,-35.4283
178.951,-35.4283
