160,-30
183.93,-30
191.25,-30
191.25,-20
169.597,-108.062
156.257,-108.062
156.257,-20
160.227,-161.116
159.615,-161.116
159.615,-20
160.147,-161.116
145.874,-161.116
145.874,-20
155.285,-161.116
152.152,-161.116
150.366,-161.116
155.26,-161.116
157.371,-161.116
153.002,-161.116
153.002,-20
155.115,-31.116
145.156,-31.116
176.778,-31.116
180.447,-31.116
180.447,-40.4325
155.74,-40.4325
155.74,-20
173.339,-35.4283
145.508,-35.4283
145.508,-20
147.603,-35.4283
179.534,-35.4283
164.079,-35.4283
164.079,-20
159.893,-35.4283
140.739,-35.4283
156.48,-35.4283
156.48,-20
170.819,-35.4283
154.473,-35.4283
154.473,-20
159.284,-35.4283
162.612,-35.4283
162.612,-20
154.827,-35.4283
157.139,-35.4283
157.139,-20
168.615,-35.4283
157.433,-35.4283
157.433,-20
156.153,-35.4283
196.489,-35.4283
