160,-30
187.249,-30
194.964,-30
160,-20
159.964,-31.116
190.999,-31.116
160,-20
154.633,-31.116
181.127,-31.116
160,-20
179.22,-31.116
174.828,-31.116
174.828,-20
180.306,-31.116
192.12,-31.116
192.12,-20
191.175,-31.116
147.25,-31.116
147.25,-20
195.384,-31.116
181.754,-31.116
181.754,-20
161.121,-31.116
154.288,-31.116
154.288,-20
186.319,-31.116
156.305,-31.116
156.305,-20
156.237,-31.116
152.725,-31.116
140.407,-31.116
153.803,-31.116
153.803,-20
185.305,-31.116
187.991,-31.116
187.991,-20
183.621,-31.116
141.043,-31.116
141.043,-20
156.405,-31.116
143.186,-31.116
143.186,-20
180.752,-31.116
142.148,-31.116
142.148,-20
158.651,-31.116
140.654,-31.116
140.654,-20
199.387,-31.116
143.282,-31.116
143.282,-20
168.021,-31.116
153.42,-31.116
153.514,-31.116
153.514,-20
163.89,-31.116
154.63,-31.116
154.63,-20
163.977,-31.116
165.303,-31.116
165.303,-20
194.718,-31.116
152.958,-31.116
146.929,-31.116
146.929,-20
146.436,-31.116
141.515,-31.116
141.515,-20
162.921,-31.116
141.338,-31.116
141.338,-20
162.656,-31.116
149.363,-31.116
145.179,-31.116
146.37,-31.116
146.37,-20
180.879,-31.116
173.002,-31.116
173.002,-20
151.364,-31.116
150.639,-31.116
150.639,-20
