160,-30
187.249,-30
194.964,-30
160,-20
152.423,-31.116
151.538,-31.116
178.683,-31.116
160,-20
168.636,-31.116
178.434,-31.116
178.434,-20
153.452,-31.116
192.885,-31.116
175.589,-31.116
175.589,-20
162.708,-31.116
188.538,-31.116
188.538,-20
142.929,-31.116
155.411,-31.116
155.411,-20
144.72,-31.116
197.082,-31.116
197.082,-20
166.582,-31.116
195.954,-31.116
195.954,-20
162.218,-31.116
190.151,-31.116
190.151,-20
140.499,-31.116
199.787,-31.116
199.787,-20
142.797,-31.116
197.192,-31.116
197.192,-20
159.744,-31.116
191.861,-31.116
191.861,-20
154.691,-31.116
181.274,-31.116
181.274,-20
171.898,-31.116
198.324,-31.116
198.324,-20
157.548,-31.116
176.27,-31.116
176.27,-20
157.529,-31.116
184.62,-31.116
184.62,-20
159.323,-31.116
193.959,-31.116
193.959,-20
189.191,-31.116
184.857,-31.116
184.857,-20
159.542,-31.116
140.545,-31.116
140.545,-20
142.332,-31.116
172.589,-31.116
172.589,-20
157.37,-31.116
198.539,-31.116
198.539,-20
166.624,-31.116
197.288,-31.116
197.288,-20
158.152,-31.116
150.255,-31.116
150.255,-20
141.192,-31.116
175.955,-31.116
175.955,-20
153.125,-31.116
142.946,-31.116
142.946,-20
185.25,-31.116
159.367,-31.116
159.367,-20
141.536,-31.116
144.404,-31.116
144.404,-20
147.122,-31.116
180.646,-31.116
170.702,-31.116
166.127,-31.116
166.127,-20
145.408,-31.116
184.441,-31.116
184.441,-20
155.481,-31.116
155.269,-31.116
156.832,-31.116
158.147,-31.116
158.147,-20
162.099,-31.116
155.44,-31.116
165.269,-31.116
169.516,-31.116
169.516,-20
196.746,-31.116
189.815,-31.116
189.815,-20
164.013,-31.116
157.993,-31.116
157.993,-20
166.704,-31.116
181.577,-31.116
181.577,-20
148.422,-31.116
144.209,-31.116
144.209,-20
146.371,-31.116
146.161,-31.116
146.161,-20
190.349,-31.116
186.533,-31.116
186.533,-20
151.963,-31.116
151.494,-31.116
151.494,-20
144.162,-31.116
146.56,-31.116
146.56,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
151.962,-31.116
151.494,-31.116
151.494,-20
144.16,-31.116
146.559,-31.116
146.559,-20
141.594,-31.116
146.054,-31.116
146.054,-20
190.318,-31.116
186.516,-31.116
186.516,-20
