160,-160
160,-20
143.251,-52.7827
143.251,-161.116
149.221,-161.116
160,-20
158.716,-161.116
156.082,-161.116
159.603,-161.116
160,-20
155.192,-161.116
148.265,-161.116
159.892,-161.116
160.001,-161.116
160,-20
152.818,-161.116
157.799,-161.116
146.55,-161.116
160,-20
143.635,-161.116
156.869,-161.116
159.906,-161.116
140.552,-161.116
160.514,-161.116
160,-20
141.081,-161.116
147.894,-161.116
160,-20
152.01,-31.116
196.159,-31.116
160,-20
158.653,-31.116
230.521,-31.116
160,-20
141.433,-31.116
237.55,-31.116
160,-20
153.957,-31.116
153.957,-49.8835
238.954,-49.8835
