160,-160
160,-51.6667
149.269,-51.6667
160,-20
164.101,-52.7827
164.101,-113.671
146.241,-113.671
146.241,-88.7473
145.301,-88.7473
140.484,-88.7473
144.618,-88.7473
144.97,-88.7473
160,-20
151.818,-139.449
151.818,-161.116
151.032,-161.116
160,-20
237.991,-31.116
192.345,-31.116
160,-20
221.804,-31.116
212.628,-31.116
160,-20
228.525,-31.116
236.67,-31.116
160,-20
221.107,-31.116
209.934,-31.116
160,-20
233.523,-31.116
202.779,-31.116
160,-20
202.575,-31.116
218.672,-31.116
160,-20
160.98,-31.116
148.879,-31.116
212.067,-31.116
164.382,-31.116
160,-20
229.384,-31.116
157.749,-31.116
160,-20
209.406,-31.116
176.491,-31.116
160,-20
158.459,-31.116
142.923,-31.116
160,-20
164.418,-31.116
151.065,-31.116
160,-20
165.302,-31.116
151.777,-31.116
