160,-160
160,-20
164.435,-52.7827
147.04,-52.7827
160,-20
199.493,-113.671
199.493,-88.7473
194.387,-88.7473
160,-20
141.398,-88.7473
141.398,-139.449
184.02,-139.449
160,-20
149.297,-161.116
155.118,-161.116
160,-20
154.103,-161.116
150.453,-161.116
156.392,-161.116
155.316,-161.116
158.687,-161.116
160,-20
150.283,-161.116
154.582,-161.116
160.732,-161.116
157.533,-161.116
160,-20
150.75,-161.116
160.981,-161.116
160,-20
144.894,-31.116
156.174,-31.116
172.14,-31.116
229.549,-31.116
160,-20
141.797,-31.116
229.372,-31.116
160,-20
150.493,-31.116
239.857,-31.116
160,-20
149.216,-31.116
239.598,-31.116
160,-20
