x,z,relay,string,error,index
160,-30,false,f,true
143.82,-30,false,b,true
143.82,-20,false,l,true
163.812,-20,true,g,true
160.83,-31.116,false,g,true
140.248,-31.116,false,b,true
140.248,-20,false,l,true
224.717,-20,true,g,true
156.651,-161.116,false,g,true
143.997,-161.116,false,b,true
130.223,-161.116,false,b,true
130.223,-20,false,l,false
227.494,-20,true,g,true
160.609,-161.116,false,g,true
149.653,-161.116,false,b,true
149.653,-20,false,l,true
227.469,-20,true,g,true
160.573,-161.116,false,g,true
144.159,-161.116,false,b,true
144.159,-20,false,l,true
223.088,-20,true,g,true
154.305,-161.116,false,g,true
143.285,-161.116,false,b,true
140.095,-161.116,false,b,true
140.095,-20,false,l,true
225.924,-20,true,g,true
158.377,-161.116,false,g,true
136.698,-161.116,false,b,true
154.591,-161.116,false,b,true
148.815,-161.116,false,b,true
148.815,-20,false,l,true
216.286,-20,true,g,true
144.296,-161.116,false,g,true
143.409,-161.116,false,b,true
143.409,-20,false,l,true
213.755,-20,true,g,true
211.478,-31.116,false,g,true
172.748,-31.116,false,b,true
172.748,-20,false,l,true
225.042,-20,true,g,true
222.881,-31.116,false,g,true
183.307,-31.116,false,b,true
183.307,-20,false,l,true
161.59,-20,true,g,true
158.566,-31.116,false,g,true
136.524,-31.116,false,b,true
136.524,-20,false,l,false
171.566,-20,true,g,true
168.721,-31.116,false,g,true
156.067,-31.116,false,b,true
156.067,-20,false,l,true
163.368,-20,true,g,true
160.377,-31.116,false,g,true
174.789,-31.116,false,b,true
