Simulation Result,Success

,Leg State Bit,Is Grounded, , , , , , Discretized Leg Pos, , , , , , Discretized Com Pos,Center of Mass[mm], , ,Quaternion, , , ,Leg Pos 0[mm], , ,Leg Pos 1[mm], , ,Leg Pos 2[mm], , ,Leg Pos 3[mm], , ,Leg Pos 4[mm], , ,Leg Pos 5[mm], , , Reference Pos 0[mm],,,Reference Pos 1[mm],,,Reference Pos 2[mm],,,Reference Pos 3[mm],,,Reference Pos 4[mm],,,Reference Pos 5[mm],,,Next Move,Time[milli sec],Graph Search Result
,,leg0,leg1,leg2,leg3,leg4,leg5,leg0,leg1,leg2,leg3,leg4,leg5,,x,y,z,w,v-x,v-y,v-z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,,,
0,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,   -25.082,    21.385,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,LegHierarchyChange,     0.000,Success,,
1,'1000110011001100110011001100,true,true,true,true,true,true,Center,Center,Center,Center,Center,Center,CenterBack,   -25.082,    21.385,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,LegUpDown,    10.106,Success,,
2,'1000010011001100010011001100,true,true,false,true,true,false,Center,Center,Center,Center,Center,Center,CenterBack,   -25.082,    21.385,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -20.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -20.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,ComUpDown,    16.477,Success,,
3,'1000010011001100010011001100,true,true,false,true,true,false,Center,Center,Center,Center,Center,Center,CenterBack,   -25.082,    21.385,    30.000,     1.000,     0.000,     0.000,     0.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -20.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -20.000,   113.137,  -113.137,   -30.000,    -0.000,  -160.000,   -30.000,  -113.137,  -113.137,   -30.000,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,   113.137,   113.137,   -30.000,ComMove,    32.713,Success,,
4,'0001010011001100010011001100,true,true,false,true,true,false,Center,Center,Center,Center,Center,Center,Front,    74.006,    51.380,    30.000,     1.000,     0.000,     0.000,     0.000,    14.049,  -143.132,   -30.000,   -99.088,  -189.995,   -30.000,  -113.137,  -113.137,   -20.000,  -212.225,    83.142,   -30.000,   -99.088,   130.005,   -30.000,   113.137,   113.137,   -20.000,    14.049,  -143.132,   -30.000,   -99.088,  -189.995,   -30.000,  -113.137,  -113.137,   -30.000,  -212.225,    83.142,   -30.000,   -99.088,   130.005,   -30.000,   113.137,   113.137,   -30.000,LegHierarchyChange,    12.762,Success,,
5,'0001000111001100010011001100,true,true,false,true,true,false,Center,Center,Center,Center,Center,LowerBack,Front,    74.006,    51.380,    30.000,     1.000,     0.000,     0.000,     0.000,    14.049,  -143.132,   -30.000,   -99.088,  -189.995,   -30.000,  -113.137,  -113.137,   -20.000,  -212.225,    83.142,   -30.000,   -99.088,   130.005,   -30.000,   113.137,   113.137,   -20.000,    14.049,  -143.132,   -30.000,   -99.088,  -189.995,   -30.000,  -113.137,  -113.137,   -30.000,  -212.225,    83.142,   -30.000,   -99.088,   130.005,   -30.000,   113.137,   113.137,   -30.000,LegUpDown,   198.520,Success,,
6,'0001100101000100110001001100,true,false,true,false,false,true,Center,Center,Center,Center,Center,LowerBack,Front,    74.006,    51.380,    30.000,     1.000,     0.000,     0.000,     0.000,    14.049,  -143.132,   -30.000,   -99.088,  -189.995,   -20.000,  -112.006,  -110.380,   -31.116,  -212.225,    83.142,   -20.000,   -99.088,   130.005,   -20.000,    23.994,   147.620,   -31.116,    14.049,  -143.132,   -30.000,    -0.000,  -160.000,   -30.000,  -112.006,  -110.380,   -31.116,  -113.137,   113.137,   -30.000,    -0.000,   160.000,   -30.000,    23.994,   147.620,   -31.116,ComUpDown,    30.084,Success,,
7,'0001100101000100110001001100,true,false,true,false,false,true,Center,Center,Center,Center,Center,LowerBack,Front,    74.006,    51.380,   160.000,     1.000,     0.000,     0.000,     0.000,    14.049,  -143.132,  -160.000,   -99.088,  -189.995,   -20.000,  -112.006,  -110.380,  -161.116,  -212.225,    83.142,   -20.000,   -99.088,   130.005,   -20.000,    23.994,   147.620,  -161.116,    14.049,  -143.132,  -160.000,    -0.000,  -160.000,  -160.000,  -112.006,  -110.380,  -161.116,  -113.137,   113.137,  -160.000,    -0.000,   160.000,  -160.000,    23.994,   147.620,  -161.116,ComMove,   162.662,Success,,
8,'0001110001000100110001001100,true,false,true,false,false,true,Center,Center,Center,Center,Center,Center,Front,    70.366,    46.128,   160.000,     1.000,     0.000,     0.000,     0.000,    17.689,  -137.879,  -160.000,   -99.088,  -189.995,   -20.000,  -108.366,  -105.128,  -161.116,  -212.225,    83.142,   -20.000,   -99.088,   130.005,   -20.000,    27.634,   152.872,  -161.116,    17.689,  -137.879,  -160.000,    -0.000,  -160.000,  -160.000,  -108.366,  -105.128,  -161.116,  -113.137,   113.137,  -160.000,    -0.000,   160.000,  -160.000,    27.634,   152.872,  -161.116,LegHierarchyChange,    20.383,Success,,
9,'0001110001110001110000011100,true,false,true,false,false,true,Center,LowerBack,Center,LowerBack,UpperFront,Center,Front,    70.366,    46.128,   160.000,     1.000,     0.000,     0.000,     0.000,    17.689,  -137.879,  -160.000,   -99.088,  -189.995,   -20.000,  -108.366,  -105.128,  -161.116,  -212.225,    83.142,   -20.000,   -99.088,   130.005,   -20.000,    27.634,   152.872,  -161.116,    17.689,  -137.879,  -160.000,    -0.000,  -160.000,  -160.000,  -108.366,  -105.128,  -161.116,  -113.137,   113.137,  -160.000,    -0.000,   160.000,  -160.000,    27.634,   152.872,  -161.116,LegUpDown,   362.350,Success,,
