160,-30
160,-20
220.357,-31.116
229.255,-31.116
229.255,-20
157.22,-161.116
147.874,-161.116
151.677,-161.116
151.677,-20
160.524,-161.116
140.819,-161.116
140.819,-20
158.5,-161.116
146.669,-161.116
146.669,-20
159.869,-161.116
140.268,-161.116
140.268,-20
159.881,-161.116
144.538,-161.116
157.621,-161.116
157.621,-20
160.544,-161.116
145.891,-161.116
145.891,-20
154.784,-161.116
142.977,-161.116
142.977,-20
160.288,-161.116
141.01,-161.116
141.01,-20
154.386,-161.116
153.801,-161.116
153.801,-20
204.684,-96.116
204.684,-46.4128
166.019,-46.4128
166.019,-20
217.569,-46.4128
140.398,-46.4128
140.398,-20
224.637,-46.4128
224.637,-41.3973
140.298,-41.3973
140.298,-20
167.109,-41.3973
146.985,-41.3973
146.985,-20
200.433,-41.3973
147.168,-41.3973
