160,-30
227.93,-30
158.079,-30
216.96,-30
216.96,-20
206.375,-31.116
221.598,-31.116
221.598,-20
159.406,-31.116
189.99,-31.116
189.99,-20
200.971,-31.116
212.981,-31.116
212.981,-20
142.853,-31.116
178.473,-31.116
174.529,-31.116
174.529,-20
153.901,-31.116
157.067,-31.116
181.753,-31.116
181.753,-20
177.168,-31.116
199.019,-31.116
199.019,-20
152.045,-161.116
152.045,-31.116
146.731,-31.116
146.731,-20
213.652,-31.116
240.071,-31.116
240.071,-20
158.495,-31.116
200.061,-31.116
200.061,-20
145.26,-31.116
233.095,-31.116
233.095,-20
142.847,-31.116
201.223,-31.116
201.223,-20
140.664,-31.116
184.076,-31.116
