160,-30
214.281,-30
191.594,-30
191.594,-20
183.297,-31.116
176.999,-31.116
155,-31.116
155,-20
215.879,-31.116
223.497,-31.116
223.497,-20
155.875,-161.116
152.09,-161.116
149.666,-161.116
149.662,-161.116
153.137,-161.116
153.137,-20
160.886,-161.116
157.887,-161.116
157.887,-20
150.738,-161.116
147.121,-161.116
147.121,-20
160.542,-161.116
142.651,-161.116
142.651,-20
160.172,-161.116
146.637,-161.116
146.637,-20
186.512,-31.116
161.537,-31.116
161.537,-20
161.54,-31.116
157.695,-31.116
157.695,-20
157.745,-31.116
183.402,-31.116
147.483,-31.116
175.42,-31.116
175.42,-20
167.632,-31.116
179.464,-31.116
179.464,-20
174.302,-31.116
155.516,-31.116
155.516,-20
188.5,-31.116
155.621,-31.116
