160,-30
214.281,-30
177.619,-30
177.619,-20
164.908,-31.116
153.453,-31.116
159.557,-31.116
159.557,-20
158.145,-31.116
152.516,-31.116
152.516,-20
151.43,-31.116
153.804,-31.116
152.898,-31.116
152.898,-20
158.936,-161.116
140.168,-161.116
140.168,-20
154.621,-31.116
152.809,-31.116
154.882,-31.116
165.407,-31.116
157.805,-31.116
157.805,-20
217.382,-31.116
224.543,-31.116
224.543,-20
155.155,-161.116
140.142,-161.116
140.142,-20
151.298,-161.116
143.644,-161.116
153.887,-161.116
159.638,-161.116
159.638,-20
147.131,-161.116
157.155,-161.116
157.155,-20
160.243,-161.116
150.836,-161.116
146.324,-161.116
143.78,-161.116
142.142,-161.116
140.994,-161.116
140.994,-20
154.255,-161.116
154.928,-161.116
154.928,-20
160.989,-161.116
160.989,-74.4493
171.261,-74.4493
171.261,-20
151.566,-74.4493
151.566,-54.1408
153.607,-54.1408
153.607,-20
168.697,-31.116
155.124,-31.116
155.124,-20
159.249,-31.116
143.038,-31.116
220.027,-31.116
220.027,-20
169.452,-31.116
141.857,-31.116
141.857,-20
167.543,-31.116
151.949,-31.116
151.949,-20
