x,z,relay,string,error,index
160,-30,false,f,true
163.462,-30,false,b,true
163.462,-20,false,l,true
220.903,-20,true,g,true
151.128,-161.116,false,g,true
151.308,-161.116,false,b,true
151.308,-20,false,l,true
222.499,-20,true,g,true
153.452,-161.116,false,g,true
157.301,-161.116,false,b,true
157.301,-20,false,l,true
221.865,-20,true,g,true
152.531,-161.116,false,g,true
160.93,-161.116,false,b,true
160.93,-20,false,l,true
202.645,-20,true,g,true
200.242,-31.116,false,g,true
211.064,-31.116,false,b,true
148.775,-31.116,false,b,true
241.097,-31.116,false,b,true
241.097,-20,false,l,true
168.905,-20,true,g,true
166.014,-31.116,false,g,true
140.178,-31.116,false,b,true
163.321,-31.116,false,b,true
180.966,-31.116,false,b,true
216.696,-31.116,false,b,true
216.696,-20,false,l,true
190.648,-20,true,g,true
188.091,-31.116,false,g,true
172.233,-31.116,false,b,true
141.61,-31.116,false,b,true
141.61,-20,false,l,true
159.928,-20,true,g,true
156.872,-31.116,false,g,true
160.392,-31.116,false,b,true
184.721,-31.116,false,b,true
184.721,-20,false,l,true
170.378,-20,true,g,true
167.513,-31.116,false,g,true
149.724,-31.116,false,b,true
160,-30,false,f,true
163.462,-30,false,b,true
163.462,-20,false,l,true
218.376,-20,true,g,true
147.409,-161.116,false,g,true
142.695,-161.116,false,b,true
142.695,-20,false,l,true
221.768,-20,true,g,true
152.39,-161.116,false,g,true
158.486,-161.116,false,b,true
158.486,-20,false,l,true
227.462,-20,true,g,true
160.563,-161.116,false,g,true
156.058,-161.116,false,b,true
154.104,-161.116,false,b,true
154.104,-20,false,l,true
179.655,-20,true,g,true
176.94,-31.116,false,g,true
200.124,-31.116,false,b,true
157.578,-31.116,false,b,true
210.603,-31.116,false,b,true
210.603,-20,false,l,true
166.877,-20,true,g,true
163.951,-31.116,false,g,true
147.281,-31.116,false,b,true
234.367,-31.116,false,b,true
234.367,-20,false,l,true
159.172,-20,true,g,true
156.101,-31.116,false,g,true
219.628,-31.116,false,b,true
222.357,-31.116,false,b,true
234.214,-31.116,false,b,true
239.72,-31.116,false,b,true
239.72,-20,false,l,true
171.578,-20,true,g,true
168.733,-31.116,false,g,true
150.796,-31.116,false,b,true
216.204,-31.116,false,b,true
160,-30,false,f,true
214.281,-30,false,b,true
214.281,-20,false,l,true
223.923,-20,true,g,true
155.509,-161.116,false,g,true
154.243,-161.116,false,b,true
154.243,-20,false,l,true
227.209,-20,true,g,true
160.205,-161.116,false,g,true
158.946,-161.116,false,b,true
160.36,-161.116,false,b,true
160.36,-20,false,l,true
215.491,-20,true,g,true
143.101,-161.116,false,g,true
157.002,-161.116,false,b,true
157.002,-20,false,l,true
216.585,-20,true,g,true
144.743,-161.116,false,g,true
152.465,-161.116,false,b,true
152.465,-20,false,l,true
186.9,-20,true,g,true
184.292,-31.116,false,g,true
171.389,-31.116,false,b,true
171.389,-20,false,l,true
166.317,-20,true,g,true
163.38,-31.116,false,g,true
232.36,-31.116,false,b,true
191.604,-31.116,false,b,true
191.604,-20,false,l,true
173.7,-20,true,g,true
170.89,-31.116,false,g,true
181.413,-31.116,false,b,true
180.482,-31.116,false,b,true
229.794,-31.116,false,b,true
235.719,-31.116,false,b,true
235.719,-20,false,l,true
199.194,-20,true,g,true
196.749,-31.116,false,g,true
183.029,-31.116,false,b,true
146.049,-31.116,false,b,true
193.424,-31.116,false,b,true
194.574,-31.116,false,b,true
194.574,-20,false,l,true
166.401,-20,true,g,true
163.466,-31.116,false,g,true
164.461,-31.116,false,b,true
160,-30,false,f,true
163.462,-30,false,b,true
163.462,-20,false,l,true
221.659,-20,true,g,true
152.231,-161.116,false,g,true
160.737,-161.116,false,b,true
160.737,-20,false,l,true
226.196,-20,true,g,true
158.765,-161.116,false,g,true
147.038,-161.116,false,b,true
159.028,-161.116,false,b,true
159.028,-20,false,l,true
219.435,-20,true,g,true
148.974,-161.116,false,g,true
147.571,-161.116,false,b,true
147.571,-20,false,l,true
223.75,-20,true,g,true
155.26,-161.116,false,g,true
144.693,-161.116,false,b,true
144.693,-20,false,l,true
223.204,-20,true,g,true
154.473,-161.116,false,g,true
154.324,-161.116,false,b,true
154.324,-20,false,l,true
195.196,-20,true,g,true
192.7,-31.116,false,g,true
172.071,-31.116,false,b,true
172.071,-20,false,l,true
156.596,-20,true,g,true
153.474,-31.116,false,g,true
181.873,-31.116,false,b,true
181.873,-20,false,l,true
153.326,-20,true,g,true
150.136,-31.116,false,g,true
183.451,-31.116,false,b,true
170.898,-31.116,false,b,true
240.594,-31.116,false,b,true
240.594,-20,false,l,true
204.944,-20,true,g,true
202.568,-31.116,false,g,true
152.828,-31.116,false,b,true
165.011,-31.116,false,b,true
164.936,-31.116,false,b,true
160.199,-31.116,false,b,true
165.119,-31.116,false,b,true
160,-30,false,f,true
214.281,-30,false,b,true
214.281,-20,false,l,true
219.504,-20,true,g,true
149.076,-161.116,false,g,true
153.656,-161.116,false,b,true
147.241,-161.116,false,b,true
147.241,-20,false,l,true
221.835,-20,true,g,true
152.488,-161.116,false,g,true
156.715,-161.116,false,b,true
156.715,-20,false,l,true
223.531,-20,true,g,true
154.944,-161.116,false,g,true
159.18,-161.116,false,b,true
149.236,-161.116,false,b,true
158.999,-161.116,false,b,true
158.999,-20,false,l,true
182.35,-20,true,g,true
179.676,-31.116,false,g,true
193.982,-31.116,false,b,true
155.752,-31.116,false,b,true
151.025,-31.116,false,b,true
158.646,-31.116,false,b,true
195.384,-31.116,false,b,true
195.384,-20,false,l,true
172.146,-20,true,g,true
169.31,-31.116,false,g,true
148.657,-31.116,false,b,true
221.04,-31.116,false,b,true
221.04,-20,false,l,true
226.362,-20,true,g,true
224.213,-31.116,false,g,true
188.948,-31.116,false,b,true
215.333,-31.116,false,b,true
195.299,-31.116,false,b,true
225.061,-31.116,false,b,true
225.061,-20,false,l,true
